           Latitude |            Longitude | Level | Code                       |     Center Latitude |     Center Longitude
 +6.825137266580072 | +152.390184440098722 |     3 | YD                         | +12.880496942116240 | +157.500000000000000
+54.411590986292111 | +168.583107705947043 |     3 | X8                         | +54.316951040536310 | +157.500000000000000
+69.236837807580315 | -167.027825725714990 |     3 | X4                         | +66.882199267955457 | -157.500000000000000
-53.641448435327462 |  -39.911516243573118 |     3 | RG                         | -46.024837980325273 |  -45.000000000000000
+74.574112600023966 |  -71.989588988665346 |     3 | W6                         | +71.480666868188223 |  -90.000000000000000
-56.000736730983171 | +139.069679791161548 |     3 | TG                         | -46.024837980325273 | +135.000000000000000
 -8.841431963090585 | +146.835213967557365 |     3 | TJ                         | -12.880496942116240 | +157.500000000000000
-56.039855590422007 |  +58.002304142915818 |     3 | T5                         | -54.316951040536310 |  +67.500000000000000
 -9.852592222418849 | -152.464763149097251 |     3 | RD                         | -12.880496942116240 | -157.500000000000000
+32.403630001564906 |  -90.936448005904666 |     3 | W3                         | +25.133615388098796 |  -90.000000000000000
-75.933469817883434 | -158.420052630153634 |     3 | SE                         | -80.558324106672544 | -157.500000000000000
-72.393469573085042 | +146.783864694614181 |     3 | SG                         | -71.480666868188223 | +135.000000000000000
+39.565231078881908 | +143.302448596944600 |     3 | YC                         | +46.024837980325273 | +135.000000000000000
+28.464847032551020 |  +10.418374451117927 |     3 | Z7                         | +25.133615388098796 |   +0.000000000000000
-32.253620221525516 | +179.266410478322427 |     3 | S7                         | -25.133615388098796 | -180.000000000000000
-22.729834403262252 |  -10.566378282992559 |     3 | V7                         | -25.133615388098796 |   +0.000000000000000
-20.081620446744616 | +172.629694560765074 |     3 | S7                         | -25.133615388098796 | -180.000000000000000
-53.660188135636538 |  -61.924319673091318 |     4 | R4K                        | -54.316951040536310 |  -67.500000000000000
+29.745790006377831 | -157.245257398092974 |     4 | WJM                        | +25.133615388098796 | -157.500000000000000
+17.689165260570377 |   -8.047258964490197 |     4 | Z7M                        | +12.880496942116240 |   +0.000000000000000
-35.625943205328873 |  -94.171218867339121 |     4 | R3P                        | -30.864824998518348 | -101.250000000000000
 +2.393657930052981 |  -47.546071006665130 |     4 | WEN                        |  +6.481323390197593 |  -56.250000000000000
 -7.171387582361959 |  -58.508142564873637 |     4 | RHP                        |  -6.481323390197593 |  -56.250000000000000
+77.600832422386134 | -131.961804571582547 |     4 | XFK                        | +78.170882941598961 | -135.000000000000000
-66.501101478400415 |  -56.378977635270218 |     4 | RAP                        | -64.195316724637664 |  -56.250000000000000
+15.013513202253336 |  +57.303529866010166 |     4 | YHP                        |  +6.481323390197593 |  +56.250000000000000
-16.945948594138144 | +179.740077811981621 |     4 | S7M                        | -12.880496942116240 | -180.000000000000000
-24.428014529084997 |  +79.706400465582874 |     4 | T3P                        | -30.864824998518348 |  +78.750000000000000
+22.692188583663679 | +112.699390769085824 |     4 | YEM                        | +25.133615388098796 | +112.500000000000000
+78.546234323501864 | +140.325716320394463 |     4 | XBK                        | +78.170882941598961 | +135.000000000000000
+43.635503975740605 |  +71.369452014584596 |     4 | Y4M                        | +46.024837980325273 |  +67.500000000000000
-27.132093675028692 | -126.833191845585361 |     4 | RBN                        | -30.864824998518348 | -123.750000000000000
-72.136589068259653 |  -92.915386487465469 |     4 | R6K                        | -71.480666868188223 |  -90.000000000000000
-11.169147434428382 |   +7.918658506793690 |     4 | TDN                        |  -6.481323390197593 |  +11.250000000000000
+45.041009909304535 | +165.146732300373458 |     4 | X6P                        | +41.331011813142759 | +168.750000000000000
-63.117210022879235 | -141.478509530235044 |     4 | S5P                        | -64.195316724637664 | -146.250000000000000
+14.793790574638209 |  +88.343306621025476 |     4 | Y3M                        | +12.880496942116240 |  +90.000000000000000
+57.422149735116761 | +156.899548878043902 |     4 | X8K                        | +54.316951040536310 | +157.500000000000000
+79.733861101369371 |  -36.071390799170672 |     4 | ZBM                        | +80.558324106672544 |  -45.000000000000000
-19.736905077215638 | -126.788876388981947 |     4 | RBK                        | -25.133615388098796 | -135.000000000000000
+30.502143983537607 |  +56.434305038701353 |     4 | YFP                        | +30.864824998518348 |  +56.250000000000000
+59.716759670726987 | -144.987121876449379 |     4 | XAP                        | +57.933945479643825 | -146.250000000000000
 -0.366665495528011 |  +29.189494681942705 |     4 | TDP                        |  -6.481323390197593 |  +33.750000000000000
-42.626264920417206 | -119.150853793501938 |     4 | RCP                        | -41.331011813142759 | -123.750000000000000
+59.307430915879650 | -158.927427995198826 |     4 | XAK                        | +54.316951040536310 | -157.500000000000000
 -4.845638406648987 | -138.299759531681303 |     4 | RDP                        |  -6.481323390197593 | -146.250000000000000
 -7.082509099039569 | +172.786437483231339 |     4 | TJP                        |  -6.481323390197593 | +168.750000000000000
-12.583485306986120 | +128.564970301644223 |     4 | TFM                        | -12.880496942116240 | +135.000000000000000
-63.118020876123467 |  -82.349252365728915 |     4 | RAN                        | -64.195316724637664 |  -78.750000000000000
-15.867935130501920 |  -36.067629596640927 |     4 | RFM                        | -12.880496942116240 |  -45.000000000000000
+28.267117687806234 |  -55.901474144817243 |     4 | WBN                        | +30.864824998518348 |  -56.250000000000000
+35.257618027052274 |  +50.107283721141300 |     4 | YFP                        | +30.864824998518348 |  +56.250000000000000
-16.631846877567995 |  -24.566354044445063 |     4 | RJK                        | -12.880496942116240 |  -22.500000000000000
+18.889615231131813 | -154.784811547927916 |     4 | WJK                        | +12.880496942116240 | -157.500000000000000
+53.176124601730294 |  +55.231618000909293 |     4 | Y4N                        | +57.933945479643825 |  +56.250000000000000
+37.331772753666712 |  +13.292280389660561 |     4 | Z6N                        | +41.331011813142759 |  +11.250000000000000
-64.245920500201478 |  -34.187179213098034 |     4 | V4N                        | -64.195316724637664 |  -33.750000000000000
-15.607199076308262 |  -64.424523584441914 |     4 | RHK                        | -12.880496942116240 |  -67.500000000000000
-77.527598273371297 |  +85.411527334731829 |     4 | T7K                        | -78.170882941598961 |  +90.000000000000000
-64.360163144939875 |  +38.270927896230660 |     4 | V5P                        | -64.195316724637664 |  +33.750000000000000
+33.517658373102748 |  +48.523076256130111 |     4 | YFP                        | +30.864824998518348 |  +56.250000000000000
+75.728583483152647 | -142.812664169350114 |     4 | XFP                        | +76.762872928514156 | -146.250000000000000
+60.558680323552238 | -169.491515454391219 |     4 | XAN                        | +57.933945479643825 | -168.750000000000000
 +5.759008132934042 |  -34.472297541866851 |     4 | WDP                        |  +6.481323390197593 |  -33.750000000000000
 +3.988762704551704 |  -48.564044258396478 |     4 | WEN                        |  +6.481323390197593 |  -56.250000000000000
-51.036316334342942 | -173.115756918471675 |     4 | S6M                        | -54.316951040536310 | -180.000000000000000
 +2.993537804389547 | +123.399670566543250 |     4 | YEN                        |  +6.481323390197593 | +123.750000000000000
-20.911114231701426 |  -99.769025514607122 |     4 | R3K                        | -25.133615388098796 |  -90.000000000000000
-69.184913949320077 | -149.288067677266781 |     4 | S5K                        | -66.882199267955457 | -157.500000000000000
-45.951450524820963 | -143.994938068240117 |     4 | RCN                        | -41.331011813142759 | -146.250000000000000
-38.753154912185224 | -156.186193637896309 |     4 | S8M                        | -46.024837980325273 | -157.500000000000000
-71.646919743178728 | +128.259424664201504 |     4 | SGK                        | -71.480666868188223 | +135.000000000000000
-55.728162533393643 |  +21.485666096441264 |     4 | V8K                        | -54.316951040536310 |  +22.500000000000000
+45.102364109441069 |  -15.692556477936023 |     4 | Z6P                        | +41.331011813142759 |  -11.250000000000000
-57.171571027940644 | -108.145388836758841 |     4 | R5K                        | -54.316951040536310 | -112.500000000000000
-11.053243537187669 |  +10.164272104272868 |     4 | TDN                        |  -6.481323390197593 |  +11.250000000000000
